id,city,method,nClust,rep,cost
2,Delhi,KCenters,6,6,91889.16539500923
0,Delhi,IteratedWatershed,6,7,44030.55791038107
1,Delhi,KMeans,6,7,49076.021940233826
2,Delhi,KCenters,6,7,67442.23257710693
0,Delhi,IteratedWatershed,6,8,42772.194025225035
1,Delhi,KMeans,6,8,49076.021940233826
2,Delhi,KCenters,6,8,79404.41566475944
0,Delhi,IteratedWatershed,6,9,44085.54347680553
1,Delhi,KMeans,6,9,54662.85032457797
2,Delhi,KCenters,6,9,82797.92858143144
0,Delhi,IteratedWatershed,6,10,42303.18754800434
1,Delhi,KMeans,6,10,53357.92683835517
2,Delhi,KCenters,6,10,78263.26971108268
0,Delhi,IteratedWatershed,6,11,43550.55823728384
1,Delhi,KMeans,6,11,52212.04901774886
2,Delhi,KCenters,6,11,67700.43070634145
0,Delhi,IteratedWatershed,6,12,43179.5966779454
1,Delhi,KMeans,6,12,51283.760716990306
2,Delhi,KCenters,6,12,77727.13826524146
0,Delhi,IteratedWatershed,6,13,42758.553567026276
1,Delhi,KMeans,6,13,51756.06615094808
2,Delhi,KCenters,6,13,86137.92680214567
0,Delhi,IteratedWatershed,6,14,42048.262026795855
1,Delhi,KMeans,6,14,53357.92683835517
2,Delhi,KCenters,6,14,82410.80431489718
0,Delhi,IteratedWatershed,6,15,42204.62400324399
1,Delhi,KMeans,6,15,53555.475453781895
2,Delhi,KCenters,6,15,71967.45563469322
0,Delhi,IteratedWatershed,6,16,44767.54861858777
1,Delhi,KMeans,6,16,47832.92894293886
2,Delhi,KCenters,6,16,87390.18442173659
0,Delhi,IteratedWatershed,6,17,42537.656092164005
1,Delhi,KMeans,6,17,55377.73627253946
2,Delhi,KCenters,6,17,91886.37273024277
0,Delhi,IteratedWatershed,6,18,44018.42629324015
1,Delhi,KMeans,6,18,47832.92894293886
2,Delhi,KCenters,6,18,88301.68501595275
0,Delhi,IteratedWatershed,6,19,43132.217494490564
1,Delhi,KMeans,6,19,51283.760716990306
2,Delhi,KCenters,6,19,81915.07675839556
0,Delhi,IteratedWatershed,9,0,33267.61402391063
1,Delhi,KMeans,9,0,44738.327391473445
2,Delhi,KCenters,9,0,87134.14247585798
0,Delhi,IteratedWatershed,9,1,33464.90082396661
1,Delhi,KMeans,9,1,44751.83215507165
2,Delhi,KCenters,9,1,86301.4199146825
0,Delhi,IteratedWatershed,9,2,34374.12149015763
1,Delhi,KMeans,9,2,44738.327391473445
2,Delhi,KCenters,9,2,67211.09120939214
0,Delhi,IteratedWatershed,9,3,35097.9943989011
1,Delhi,KMeans,9,3,44751.83215507165
2,Delhi,KCenters,9,3,90090.44538868063
0,Delhi,IteratedWatershed,9,4,35371.39110961368
1,Delhi,KMeans,9,4,44738.327391473445
2,Delhi,KCenters,9,4,66921.86651935455
0,Delhi,IteratedWatershed,9,5,34053.18145397225
1,Delhi,KMeans,9,5,39463.66083759425
2,Delhi,KCenters,9,5,84251.53503581541
0,Delhi,IteratedWatershed,9,6,35709.03145968204
1,Delhi,KMeans,9,6,44738.327391473445
2,Delhi,KCenters,9,6,64516.945280718326
0,Delhi,IteratedWatershed,9,7,33565.91535606635
1,Delhi,KMeans,9,7,44751.83215507165
2,Delhi,KCenters,9,7,65927.90969688716
0,Delhi,IteratedWatershed,9,8,33459.231071357695
1,Delhi,KMeans,9,8,44751.83215507165
2,Delhi,KCenters,9,8,66619.60046528022
0,Delhi,IteratedWatershed,9,9,35359.21026093073
1,Delhi,KMeans,9,9,44738.327391473445
2,Delhi,KCenters,9,9,64760.35920241134
0,Delhi,IteratedWatershed,9,10,36004.847444003535
1,Delhi,KMeans,9,10,44751.83215507165
2,Delhi,KCenters,9,10,70941.32430907563
0,Delhi,IteratedWatershed,9,11,33471.29932528823
1,Delhi,KMeans,9,11,44738.327391473445
2,Delhi,KCenters,9,11,78757.47115835399
0,Delhi,IteratedWatershed,9,12,34387.93393424711
1,Delhi,KMeans,9,12,44738.327391473445
2,Delhi,KCenters,9,12,72804.41552053051
0,Delhi,IteratedWatershed,9,13,33297.78647632339
1,Delhi,KMeans,9,13,44738.327391473445
2,Delhi,KCenters,9,13,66092.665366734
0,Delhi,IteratedWatershed,9,14,36282.956975059635
1,Delhi,KMeans,9,14,44196.49553502802
2,Delhi,KCenters,9,14,74275.46063199562
0,Delhi,IteratedWatershed,9,15,34834.46703173743
1,Delhi,KMeans,9,15,44738.327391473445
2,Delhi,KCenters,9,15,81067.8814816074
0,Delhi,IteratedWatershed,9,16,33899.304308357445
1,Delhi,KMeans,9,16,44751.83215507165
2,Delhi,KCenters,9,16,72027.24609756825
0,Delhi,IteratedWatershed,9,17,36349.31597167671
1,Delhi,KMeans,9,17,44738.327391473445
2,Delhi,KCenters,9,17,69760.09332436684
0,Delhi,IteratedWatershed,9,18,33578.439172001155
1,Delhi,KMeans,9,18,53511.135696777324
2,Delhi,KCenters,9,18,80241.7501402457
0,Delhi,IteratedWatershed,9,19,34173.14803741882
1,Delhi,KMeans,9,19,44738.327391473445
2,Delhi,KCenters,9,19,73837.80277857474
0,Delhi,IteratedWatershed,12,0,31119.035731871365
1,Delhi,KMeans,12,0,34709.106107636224
2,Delhi,KCenters,12,0,77206.98924932735
0,Delhi,IteratedWatershed,12,1,28804.364778952717
1,Delhi,KMeans,12,1,34709.106107636224
2,Delhi,KCenters,12,1,60504.59907684406
0,Delhi,IteratedWatershed,12,2,30686.19720045482
1,Delhi,KMeans,12,2,34709.106107636224
2,Delhi,KCenters,12,2,88737.8496039373
0,Delhi,IteratedWatershed,12,3,28530.727640106605
1,Delhi,KMeans,12,3,34405.420844402535
2,Delhi,KCenters,12,3,64769.371652609516
0,Delhi,IteratedWatershed,12,4,30574.154896926284
1,Delhi,KMeans,12,4,34709.106107636224
2,Delhi,KCenters,12,4,74746.55646946163
0,Delhi,IteratedWatershed,12,5,30618.830373255572
1,Delhi,KMeans,12,5,34709.106107636224
2,Delhi,KCenters,12,5,76031.01143354896
0,Delhi,IteratedWatershed,12,6,31021.33899213207
1,Delhi,KMeans,12,6,34709.106107636224
2,Delhi,KCenters,12,6,75982.220435209
0,Delhi,IteratedWatershed,12,7,30066.17148732467
1,Delhi,KMeans,12,7,34709.106107636224
2,Delhi,KCenters,12,7,62876.839325195455
0,Delhi,IteratedWatershed,12,8,30041.958619153043
1,Delhi,KMeans,12,8,33253.70573898032
2,Delhi,KCenters,12,8,71223.36785747882
0,Delhi,IteratedWatershed,12,9,28523.305110429614
1,Delhi,KMeans,12,9,34709.106107636224
2,Delhi,KCenters,12,9,59501.04406945808
0,Delhi,IteratedWatershed,12,10,31640.52643543523
1,Delhi,KMeans,12,10,34580.44765494865
2,Delhi,KCenters,12,10,68131.99281938377
0,Delhi,IteratedWatershed,12,11,30748.176602265237
1,Delhi,KMeans,12,11,39967.05655718263
2,Delhi,KCenters,12,11,58961.43639595403
0,Delhi,IteratedWatershed,12,12,28281.696378472272
1,Delhi,KMeans,12,12,34709.106107636224
2,Delhi,KCenters,12,12,78039.9279284335
0,Delhi,IteratedWatershed,12,13,29924.06832415735
1,Delhi,KMeans,12,13,34303.45495364682
2,Delhi,KCenters,12,13,74902.10930019028
0,Delhi,IteratedWatershed,12,14,30242.771642601514
1,Delhi,KMeans,12,14,34709.106107636224
2,Delhi,KCenters,12,14,79735.37094690416
0,Delhi,IteratedWatershed,12,15,30787.19419226143
1,Delhi,KMeans,12,15,34709.106107636224
2,Delhi,KCenters,12,15,71309.08354748717
0,Delhi,IteratedWatershed,12,16,29347.77217209535
1,Delhi,KMeans,12,16,35105.75491020079
2,Delhi,KCenters,12,16,67714.4374334568
0,Delhi,IteratedWatershed,12,17,30221.024905796792
1,Delhi,KMeans,12,17,34709.106107636224
2,Delhi,KCenters,12,17,73547.50542788206
0,Delhi,IteratedWatershed,12,18,29109.871874199976
1,Delhi,KMeans,12,18,35105.75491020079
2,Delhi,KCenters,12,18,62004.5537734167
0,Delhi,IteratedWatershed,12,19,28774.963630190043
1,Delhi,KMeans,12,19,34709.106107636224
2,Delhi,KCenters,12,19,66857.86622744236
0,Delhi,IteratedWatershed,15,0,25892.1146510625
1,Delhi,KMeans,15,0,39037.715101976144
2,Delhi,KCenters,15,0,67201.90223158262
0,Delhi,IteratedWatershed,15,1,26785.16860595933
1,Delhi,KMeans,15,1,38018.96989743692
2,Delhi,KCenters,15,1,68553.96682342974
0,Delhi,IteratedWatershed,15,2,28160.17593053947
1,Delhi,KMeans,15,2,34258.767515054584
2,Delhi,KCenters,15,2,71815.39977432738
0,Delhi,IteratedWatershed,15,3,26791.827634063273
1,Delhi,KMeans,15,3,39099.62975896294
2,Delhi,KCenters,15,3,74127.2879353258
0,Delhi,IteratedWatershed,15,4,28961.26019307652
1,Delhi,KMeans,15,4,34258.767515054584
2,Delhi,KCenters,15,4,66739.03646900773
0,Delhi,IteratedWatershed,15,5,26587.540322286783
1,Delhi,KMeans,15,5,36550.263860969535
2,Delhi,KCenters,15,5,63131.95669889109
0,Delhi,IteratedWatershed,15,6,26108.704632164023
1,Delhi,KMeans,15,6,34148.24984858868
2,Delhi,KCenters,15,6,63381.49117325025
0,Delhi,IteratedWatershed,15,7,27772.908336038417
1,Delhi,KMeans,15,7,35178.4036878541
2,Delhi,KCenters,15,7,67514.28724179314
0,Delhi,IteratedWatershed,15,8,26122.72348099188
1,Delhi,KMeans,15,8,34258.767515054584
2,Delhi,KCenters,15,8,67997.24070982292
0,Delhi,IteratedWatershed,15,9,27507.48726829034
1,Delhi,KMeans,15,9,36829.600405489866
2,Delhi,KCenters,15,9,72512.48823615345
0,Delhi,IteratedWatershed,15,10,27166.519970847043
1,Delhi,KMeans,15,10,38541.81052909203
2,Delhi,KCenters,15,10,63949.86949317706
0,Delhi,IteratedWatershed,15,11,26047.897563732397
1,Delhi,KMeans,15,11,34400.046427845635
2,Delhi,KCenters,15,11,53555.878169259646
0,Delhi,IteratedWatershed,15,12,26041.410679975037
1,Delhi,KMeans,15,12,34764.37002467377
2,Delhi,KCenters,15,12,71561.38087888516
0,Delhi,IteratedWatershed,15,13,26359.68868045817
1,Delhi,KMeans,15,13,31785.574554959574
2,Delhi,KCenters,15,13,51699.24311516771
0,Delhi,IteratedWatershed,15,14,25671.600373257763
1,Delhi,KMeans,15,14,35035.44625449969
2,Delhi,KCenters,15,14,56883.72222194435
0,Delhi,IteratedWatershed,15,15,25635.577063295696
1,Delhi,KMeans,15,15,34463.6014358502
2,Delhi,KCenters,15,15,51452.49346775015
0,Delhi,IteratedWatershed,15,16,27143.054918656406
1,Delhi,KMeans,15,16,34258.767515054584
2,Delhi,KCenters,15,16,67100.31619731757
0,Delhi,IteratedWatershed,15,17,26600.967581069115
1,Delhi,KMeans,15,17,37165.56932727512
2,Delhi,KCenters,15,17,55999.690731084615
0,Delhi,IteratedWatershed,15,18,26142.47974265712
1,Delhi,KMeans,15,18,35120.844826981054
2,Delhi,KCenters,15,18,54223.06222845205
0,Delhi,IteratedWatershed,15,19,25660.36439133299
1,Delhi,KMeans,15,19,34703.9404544053
2,Delhi,KCenters,15,19,56284.890748669815
