id,method,img_name,parameters,AMI,ARI,F,accuracy,time
2811,IteratedWatershed,mexico3,nCluster=2repeat=6,0.06463842044019937,0.10291648914973882,0.5976630706090653,0.7462222222222222,19.698721885681152
2812,IteratedWatershed,mexico3,nCluster=2repeat=7,0.06371832156119028,0.10213511554066347,0.597461615578601,0.7462222222222222,19.850597620010376
2813,IteratedWatershed,mexico3,nCluster=2repeat=8,0.06329875334690332,0.10157586524586963,0.5972086480405098,0.7462222222222222,19.694631338119507
2814,IteratedWatershed,mexico3,nCluster=2repeat=9,0.06321628863227281,0.10149245321083696,0.5971802141865068,0.7462222222222222,19.841463327407837
2815,IteratedWatershed,mexico3,nCluster=2repeat=10,0.06661445960779258,0.1048428609318313,0.5983068795677712,0.7462222222222222,19.903590202331543
2816,IteratedWatershed,mexico3,nCluster=2repeat=11,0.0635551946899984,0.10184402753333956,0.5973042732822449,0.7462222222222222,19.963620901107788
2817,IteratedWatershed,mexico3,nCluster=2repeat=12,0.06176903140449313,0.10015521643314244,0.5967891040292158,0.7462222222222222,19.809002161026
2818,IteratedWatershed,mexico3,nCluster=2repeat=13,0.06394289915033043,0.10237993239240335,0.5975534846876319,0.7462222222222222,19.854900121688843
2819,IteratedWatershed,mexico3,nCluster=2repeat=14,0.06392216569179747,0.10235900888679127,0.5975463383250147,0.7462222222222222,19.901957750320435
2820,IteratedWatershed,mexico3,nCluster=2repeat=15,0.06371832156119028,0.10213511554066347,0.597461615578601,0.7462222222222222,19.753170490264893
2821,IteratedWatershed,mexico3,nCluster=2repeat=16,0.06301038741624082,0.10128401928964795,0.5971092109998373,0.7462222222222222,19.521241903305054
2822,IteratedWatershed,mexico3,nCluster=2repeat=17,0.06363580189765601,0.10188027931477185,0.5972959815212194,0.7462222222222222,19.82311224937439
2823,IteratedWatershed,mexico3,nCluster=2repeat=18,0.06252636523440074,0.10080202828462531,0.5969494658812038,0.7462222222222222,19.783666610717773
2824,IteratedWatershed,mexico3,nCluster=2repeat=19,0.06315447919241997,0.10142990860988942,0.5971589010131715,0.7462222222222222,19.83883810043335
2825,SpectralClustering,mexico3,nCluster=2beta=1.0,0.1719192334825408,0.13792456721516913,0.375649851818116,0.8979703703703704,3.1763556003570557
2826,SpectralClustering,mexico3,nCluster=2beta=2.0,0.22357751567398498,0.2095185099883423,0.4393345173453556,0.9392148148148148,3.427031993865967
2827,SpectralClustering,mexico3,nCluster=2beta=3.0,0.1878758989849144,0.0628403384856001,0.5011915366535535,0.7462666666666666,2.7146811485290527
2828,SpectralClustering,mexico3,nCluster=2beta=5.0,0.3003727863373591,0.2468886939931977,0.6579698318705787,0.7488296296296296,2.6989498138427734
2829,IsoFull,mexico3,beta=1.0,0.12666104966954347,-0.05443487457512445,0.6005008064175799,0.7462222222222222,0.9052157402038574
2830,IsoFull,mexico3,beta=2.0,0.2126221763375772,0.20849407267672085,0.6403044798760928,0.7462222222222222,0.9055793285369873
2831,IsoFull,mexico3,beta=3.0,0.22317588255241005,0.21547551062771975,0.6434820718501464,0.7462222222222222,0.9076974391937256
2832,IsoFull,mexico3,beta=5.0,-9.325742524313131e-06,0.00014460138443851738,0.7658103450133629,0.7462222222222222,0.9060420989990234
2833,IsoRecursive,mexico3,beta=1.0,0.11133221873999574,0.07283250469473189,0.45209368070486183,0.7718962962962963,2.5456912517547607
2834,IsoRecursive,mexico3,beta=2.0,0.13069103725324147,0.12026515695789225,0.43109724038758174,0.8111407407407407,2.2507314682006836
2835,IsoRecursive,mexico3,beta=3.0,0.13960308866597015,-0.05579772609374506,0.6015529970611068,0.7462222222222222,1.4733381271362305
2836,IsoRecursive,mexico3,beta=5.0,0.13777650603517658,-0.05601583118838592,0.6016682367763381,0.7462222222222222,2.297180652618408
2837,KMeans,mexico3,nClust=2,0.2900979318059414,0.24140219899468704,0.6556219638061228,0.7462222222222222,0.2446613311767578
2838,IteratedWatershed,bream_in_basin,nCluster=2repeat=0,0.5346218280398565,0.7072915911859782,0.9276361639679616,0.942,2.7772505283355713
2839,IteratedWatershed,bream_in_basin,nCluster=2repeat=1,0.5292023451266774,0.7024635363157385,0.9266306374925851,0.9410814814814815,4.741565942764282
2840,IteratedWatershed,bream_in_basin,nCluster=2repeat=2,0.5067863791223265,0.6821306688020558,0.9224604431670534,0.9372296296296296,2.857820510864258
2841,IteratedWatershed,bream_in_basin,nCluster=2repeat=3,0.5538260010167532,0.7241296020564378,0.9311892760366084,0.9452148148148148,6.697312593460083
2842,IteratedWatershed,bream_in_basin,nCluster=2repeat=4,0.004123954928917415,-0.033858326818511995,0.7644471235120556,0.826962962962963,18.841469764709473
2843,IteratedWatershed,bream_in_basin,nCluster=2repeat=5,0.5067863791223265,0.6821306688020558,0.9224604431670534,0.9372296296296296,3.8069281578063965
2844,IteratedWatershed,bream_in_basin,nCluster=2repeat=6,0.5346218280398565,0.7072915911859782,0.9276361639679616,0.942,5.738435506820679
2845,IteratedWatershed,bream_in_basin,nCluster=2repeat=7,0.5538260010167532,0.7241296020564378,0.9311892760366084,0.9452148148148148,4.712899923324585
2846,IteratedWatershed,bream_in_basin,nCluster=2repeat=8,0.5538260010167532,0.7241296020564378,0.9311892760366084,0.9452148148148148,7.47236180305481
2847,IteratedWatershed,bream_in_basin,nCluster=2repeat=9,0.5102873115190268,0.6851728810328058,0.923083530071139,0.9378074074074074,2.813358783721924
2848,IteratedWatershed,bream_in_basin,nCluster=2repeat=10,0.00015059140120292616,0.00033430352165225534,0.832963727302864,0.826962962962963,1.8773658275604248
2849,IteratedWatershed,bream_in_basin,nCluster=2repeat=11,0.5346218280398565,0.7072915911859782,0.9276361639679616,0.942,4.713747978210449
2850,IteratedWatershed,bream_in_basin,nCluster=2repeat=12,0.5214734204570807,0.6955192595544225,0.9251946981473725,0.9397629629629629,3.839958429336548
2851,IteratedWatershed,bream_in_basin,nCluster=2repeat=13,0.5346218280398565,0.7072915911859782,0.9276361639679616,0.942,3.7221431732177734
2852,IteratedWatershed,bream_in_basin,nCluster=2repeat=14,0.5538260010167532,0.7241296020564378,0.9311892760366084,0.9452148148148148,5.701353311538696
2853,IteratedWatershed,bream_in_basin,nCluster=2repeat=15,0.5538260010167532,0.7241296020564378,0.9311892760366084,0.9452148148148148,4.718770503997803
2854,IteratedWatershed,bream_in_basin,nCluster=2repeat=16,0.040405953019706044,0.045167894291996295,0.6077776391141114,0.826962962962963,1.913412094116211
2855,IteratedWatershed,bream_in_basin,nCluster=2repeat=17,0.5538260010167532,0.7241296020564378,0.9311892760366084,0.9452148148148148,3.7747178077697754
2856,IteratedWatershed,bream_in_basin,nCluster=2repeat=18,0.004123954928917415,-0.033858326818511995,0.7644471235120556,0.826962962962963,18.66361904144287
2857,IteratedWatershed,bream_in_basin,nCluster=2repeat=19,0.5346218280398565,0.7072915911859782,0.9276361639679616,0.942,2.775904417037964
2858,SpectralClustering,bream_in_basin,nCluster=2beta=1.0,0.12680681188462992,0.06943746621409862,0.3292143597106764,0.8996592592592593,3.547518253326416
2859,SpectralClustering,bream_in_basin,nCluster=2beta=2.0,0.17623565813273623,0.11198535065343054,0.37166615157509314,0.9530814814814815,3.430727958679199
2860,SpectralClustering,bream_in_basin,nCluster=2beta=3.0,0.19416079956374102,0.14020132024989285,0.4307621135513546,0.9531111111111111,2.5606069564819336
2861,SpectralClustering,bream_in_basin,nCluster=2beta=5.0,0.22988295796478017,0.18226693166590807,0.504203138632786,0.9512592592592592,2.833066701889038
2862,IsoFull,bream_in_basin,beta=1.0,0.09283522419084055,-0.038836375635346934,0.6034269224285079,0.826962962962963,0.9273598194122314
2863,IsoFull,bream_in_basin,beta=2.0,0.0027972138718147617,0.005562290854593082,0.8332469541629115,0.8274666666666667,0.9263877868652344
2864,IsoFull,bream_in_basin,beta=3.0,0.0027972138718147617,0.005562290854593082,0.8332469541629115,0.8274666666666667,0.9260139465332031
2865,IsoFull,bream_in_basin,beta=5.0,0.003462644118653583,0.006757523187420442,0.8333965187446234,0.8277185185185185,0.9260032176971436
2866,IsoRecursive,bream_in_basin,beta=1.0,0.07985307472311776,0.029965105662178335,0.5091118131383442,0.826962962962963,2.43867564201355
2867,IsoRecursive,bream_in_basin,beta=2.0,0.03049596084195721,0.0337221605452416,0.6027251827980121,0.826962962962963,2.7431323528289795
2868,IsoRecursive,bream_in_basin,beta=3.0,0.017253525326040207,0.00484279536370537,0.5911286074787067,0.826962962962963,3.1830549240112305
2869,IsoRecursive,bream_in_basin,beta=5.0,0.008423326599398743,0.017702638064415837,0.8340107815033719,0.8289185185185185,3.165397882461548
2870,KMeans,bream_in_basin,nClust=2,0.07736469017970649,0.03549507796289206,0.6040105234398861,0.826962962962963,0.6193399429321289
2871,IteratedWatershed,pic1092515922117,nCluster=2repeat=0,0.05059715912776898,-0.08829395611686254,0.6991215734288987,0.8626518518518519,3.9059057235717773
2872,IteratedWatershed,pic1092515922117,nCluster=2repeat=1,0.05060950859718455,-0.08829730355282628,0.6990776864412094,0.8626518518518519,3.878920793533325
2873,IteratedWatershed,pic1092515922117,nCluster=2repeat=2,0.050594071780838835,-0.08829311661722387,0.6991325464445168,0.8626518518518519,3.9070420265197754
2874,IteratedWatershed,pic1092515922117,nCluster=2repeat=3,0.2256687699502438,0.38444794931401577,0.897694638999982,0.9049185185185186,1.981743335723877
2875,IteratedWatershed,pic1092515922117,nCluster=2repeat=4,0.22029094975108787,0.3770414386143705,0.8969017980020145,0.9039851851851852,2.922100782394409
2876,IteratedWatershed,pic1092515922117,nCluster=2repeat=5,0.22883677153784346,0.38877955557007343,0.8981620924317538,0.9054666666666666,2.9239535331726074
2877,IteratedWatershed,pic1092515922117,nCluster=2repeat=6,0.011813789662224511,0.02507692744913714,0.6206186681712783,0.8626518518518519,4.7732038497924805
2878,IteratedWatershed,pic1092515922117,nCluster=2repeat=7,0.06192816211647642,0.12706043544704002,0.8742433853242213,0.8751555555555556,1.9106762409210205
2879,IteratedWatershed,pic1092515922117,nCluster=2repeat=8,0.029619764090472518,0.125392237494458,0.7856370278505959,0.8626518518518519,5.741640329360962
2880,IteratedWatershed,pic1092515922117,nCluster=2repeat=9,0.19814250895920665,0.34580880762207056,0.8936462506424026,0.9001037037037037,2.821211099624634
2881,IteratedWatershed,pic1092515922117,nCluster=2repeat=10,0.2199501920418435,0.3765698523700441,0.8968515903466726,0.9039259259259259,3.9124016761779785
2882,IteratedWatershed,pic1092515922117,nCluster=2repeat=11,0.22960844730144156,0.3898311632735868,0.8982760007983175,0.9056,1.9495680332183838
2883,IteratedWatershed,pic1092515922117,nCluster=2repeat=12,0.05010408613027905,-0.08796952467299361,0.698933369379351,0.8626518518518519,3.8316116333007812
2884,IteratedWatershed,pic1092515922117,nCluster=2repeat=13,0.050606421217540706,-0.08829646827808,0.699088657426836,0.8626518518518519,4.828538179397583
2885,IteratedWatershed,pic1092515922117,nCluster=2repeat=14,0.22883677153784346,0.38877955557007343,0.8981620924317538,0.9054666666666666,1.9434521198272705
2886,IteratedWatershed,pic1092515922117,nCluster=2repeat=15,0.0622505933082382,-0.09268607925842179,0.6714151763902685,0.8626518518518519,3.9648854732513428
2887,IteratedWatershed,pic1092515922117,nCluster=2repeat=16,0.05792688062639834,-0.08994973811515272,0.6767420695592667,0.8626518518518519,5.7711169719696045
2888,IteratedWatershed,pic1092515922117,nCluster=2repeat=17,0.0501876363295886,-0.0879920991782188,0.6986374668323633,0.8626518518518519,4.821203231811523
2889,IteratedWatershed,pic1092515922117,nCluster=2repeat=18,0.05059715912776898,-0.08829395611686254,0.6991215734288987,0.8626518518518519,4.6048665046691895
2890,IteratedWatershed,pic1092515922117,nCluster=2repeat=19,0.0010848832801732863,0.002316140336162614,0.8654064288253539,0.8626518518518519,3.077950954437256
2891,SpectralClustering,pic1092515922117,nCluster=2beta=1.0,0.07804635714238566,0.014078051113569003,0.2878595993092848,0.8626518518518519,3.0836822986602783
2892,SpectralClustering,pic1092515922117,nCluster=2beta=2.0,0.029566130127806275,-0.006202491872117029,0.38249862112430555,0.8627703703703704,2.560652494430542
2893,SpectralClustering,pic1092515922117,nCluster=2beta=3.0,0.02533342918742362,-0.0016872083079174905,0.6067109143267297,0.8631407407407408,2.3398115634918213
2894,SpectralClustering,pic1092515922117,nCluster=2beta=5.0,0.0054923492823096935,0.011835501425711298,0.8663455801352345,0.8637777777777778,2.6671054363250732
2895,IsoFull,pic1092515922117,beta=1.0,0.0003012266509824233,0.0001172196811008465,0.6041728360149149,0.8626518518518519,0.9476284980773926
2896,IsoFull,pic1092515922117,beta=2.0,0.003330795019486251,0.0072309170650294245,0.8659987018440534,0.8632888888888889,0.9484882354736328
2897,IsoFull,pic1092515922117,beta=3.0,0.0035280366997895484,0.007697423328384659,0.8660286188492541,0.8633333333333333,0.950143575668335
2898,IsoFull,pic1092515922117,beta=5.0,0.005430091517974607,0.011527268178777571,0.8663261907469286,0.8637481481481482,0.9475350379943848
2899,IsoRecursive,pic1092515922117,beta=1.0,0.04891952764122811,0.04431354927709001,0.46859465784724474,0.8626518518518519,2.563305139541626
2900,IsoRecursive,pic1092515922117,beta=2.0,0.05430298479697619,-0.0763436970135141,0.6566166762103413,0.8626518518518519,2.5072624683380127
2901,IsoRecursive,pic1092515922117,beta=3.0,0.011404684232377844,0.025301841141535365,0.867171475994548,0.8650222222222222,3.1456594467163086
2902,IsoRecursive,pic1092515922117,beta=5.0,0.013268319029330124,0.02968726120805659,0.8674349823805455,0.8654222222222222,3.1556267738342285
2903,KMeans,pic1092515922117,nClust=2,0.16093651406504872,0.3114861735415396,0.7826791504436403,0.8626518518518519,0.6338465213775635
2904,IteratedWatershed,dscn2064,nCluster=2repeat=0,0.03477864820561176,0.05237140825402218,0.6113832171942425,0.825075,15.41143798828125
2905,IteratedWatershed,dscn2064,nCluster=2repeat=1,0.03367811075475412,0.06444367956109433,0.8364681576328454,0.833925,10.214304685592651
2906,IteratedWatershed,dscn2064,nCluster=2repeat=2,0.03477864820561176,0.05237140825402218,0.6113832171942425,0.825075,13.589882612228394
2907,IteratedWatershed,dscn2064,nCluster=2repeat=3,0.0279011664303337,0.03792657815635383,0.6035449604210158,0.825075,8.650948762893677
2908,IteratedWatershed,dscn2064,nCluster=2repeat=4,0.5108321282207349,0.6870522363519002,0.9215360934531102,0.9370833333333334,3.4192800521850586
2909,IteratedWatershed,dscn2064,nCluster=2repeat=5,0.03451920720213348,0.05328695042255022,0.6123155910142548,0.825075,5.121845245361328
2910,IteratedWatershed,dscn2064,nCluster=2repeat=6,0.03367811075475412,0.06444367956109433,0.8364681576328454,0.833925,10.112645626068115
2911,IteratedWatershed,dscn2064,nCluster=2repeat=7,0.04470229037785064,0.08127990287438865,0.6297914319409614,0.825075,6.7801806926727295
2912,IteratedWatershed,dscn2064,nCluster=2repeat=8,0.009900805477307834,-0.03161249908666802,0.8094831273320846,0.825075,34.051533699035645
2913,IteratedWatershed,dscn2064,nCluster=2repeat=9,0.021038496152819587,-0.05819940437351274,0.7860207538795946,0.825075,5.146260499954224
2914,IteratedWatershed,dscn2064,nCluster=2repeat=10,0.009900805477307834,-0.03161249908666802,0.8094831273320846,0.825075,34.05600190162659
2915,IteratedWatershed,dscn2064,nCluster=2repeat=11,0.027743881274761843,-0.07056206621124189,0.7724873826369025,0.825075,34.16326570510864
2916,IteratedWatershed,dscn2064,nCluster=2repeat=12,0.025681912457242797,0.03450161475911946,0.6019346003676584,0.825075,11.828702688217163
2917,IteratedWatershed,dscn2064,nCluster=2repeat=13,0.029085293161319102,0.03888402107070235,0.6038452382248248,0.825075,6.786616802215576
2918,IteratedWatershed,dscn2064,nCluster=2repeat=14,0.02108720995137035,-0.058298252490796426,0.7859207945381036,0.825075,34.16907453536987
2919,IteratedWatershed,dscn2064,nCluster=2repeat=15,0.5108321282207349,0.6870522363519002,0.9215360934531102,0.9370833333333334,3.329575538635254
2920,IteratedWatershed,dscn2064,nCluster=2repeat=16,0.01670584946112572,0.025996106901252616,0.5990578443741192,0.825075,6.890030384063721
2921,IteratedWatershed,dscn2064,nCluster=2repeat=17,0.04749100477817043,0.08969401281027455,0.8386306589498997,0.8374916666666666,8.50121021270752
2922,IteratedWatershed,dscn2064,nCluster=2repeat=18,0.020158965161867923,-0.05639062728486204,0.7878295979208174,0.825075,8.524574518203735
2923,IteratedWatershed,dscn2064,nCluster=2repeat=19,0.03481486696584815,0.05381726325338438,0.6125909469278864,0.825075,6.758252382278442
2924,SpectralClustering,dscn2064,nCluster=2beta=1.0,0.07317788990050485,0.020670533959067414,0.29838625336527036,0.825075,6.110293388366699
2925,SpectralClustering,dscn2064,nCluster=2beta=2.0,0.08169468623117232,0.026375510834793656,0.3159885586387496,0.8357083333333334,6.36655330657959
2926,SpectralClustering,dscn2064,nCluster=2beta=3.0,0.017586870714441975,-0.020876872476112075,0.4159340074608816,0.825075,5.816589832305908
2927,SpectralClustering,dscn2064,nCluster=2beta=5.0,1.403838843111095e-05,-0.0002323145614707321,0.8311850997909632,0.825075,6.575444459915161
2928,IsoFull,dscn2064,beta=1.0,0.008187420524740485,-0.019771134901642576,0.6035111987309717,0.825075,2.012547492980957
2929,IsoFull,dscn2064,beta=2.0,0.007222622951086878,-0.019655724813507212,0.605323381251465,0.825075,2.0126023292541504
2930,IsoFull,dscn2064,beta=3.0,2.6950622264757304e-05,0.00041925216495693863,0.8311071782813328,0.825075,2.016035556793213
2931,IsoFull,dscn2064,beta=5.0,1.646978954300108e-05,-0.0002937657338249878,0.8309852669187331,0.825075,2.0146098136901855
2932,IsoRecursive,dscn2064,beta=1.0,0.02955800565910567,-0.026608945203675082,0.4879880593070914,0.825075,4.782392740249634
2933,IsoRecursive,dscn2064,beta=2.0,0.06798324036125952,-0.11145720483297948,0.6793039925672759,0.825075,3.360947370529175
2934,IsoRecursive,dscn2064,beta=3.0,0.005301451539048485,-0.019438650970625443,0.6114864583142282,0.825075,5.345134973526001
2935,IsoRecursive,dscn2064,beta=5.0,5.825001014145087e-05,-0.0011631280265583896,0.8294942792375845,0.825075,7.235180139541626
2936,KMeans,dscn2064,nClust=2,0.0006103461408996196,0.014189443412325527,0.6949195859322894,0.825075,0.7038547992706299
2937,IteratedWatershed,img_1965,nCluster=2repeat=0,0.6037337111996688,0.6412718698409218,0.8263423280328058,0.9004166666666666,35.71883583068848
2938,IteratedWatershed,img_1965,nCluster=2repeat=1,0.6898067922275739,0.7411793861471133,0.8730694887397116,0.9304666666666667,35.92411828041077
2939,IteratedWatershed,img_1965,nCluster=2repeat=2,0.6877675913352388,0.738913415213995,0.8719899743931437,0.9298083333333333,35.71902132034302
2940,IteratedWatershed,img_1965,nCluster=2repeat=3,0.6037337111996688,0.6412718698409218,0.8263423280328058,0.9004166666666666,35.81131887435913
2941,IteratedWatershed,img_1965,nCluster=2repeat=4,0.6705821190595562,0.7196084549758947,0.8628264686833732,0.9241583333333333,10.671297550201416
2942,IteratedWatershed,img_1965,nCluster=2repeat=5,0.03970414637877616,0.012893025017460334,0.6561683830128096,0.5615166666666667,7.210740327835083
2943,IteratedWatershed,img_1965,nCluster=2repeat=6,0.6877675913352388,0.738913415213995,0.8719899743931437,0.9298083333333333,35.8566689491272
2944,IteratedWatershed,img_1965,nCluster=2repeat=7,0.005957005516020903,0.0013137629497668045,0.6658123152708572,0.5311833333333333,7.090802431106567
2945,IteratedWatershed,img_1965,nCluster=2repeat=8,0.6877675913352388,0.738913415213995,0.8719899743931437,0.9298083333333333,35.78876733779907
2946,IteratedWatershed,img_1965,nCluster=2repeat=9,0.6877675913352388,0.738913415213995,0.8719899743931437,0.9298083333333333,35.77115035057068
2947,IteratedWatershed,img_1965,nCluster=2repeat=10,0.6006438425452744,0.6375383261325654,0.824635214322322,0.89925,35.74650168418884
2948,IteratedWatershed,img_1965,nCluster=2repeat=11,0.6037337111996688,0.6412718698409218,0.8263423280328058,0.9004166666666666,35.5822639465332
2949,IteratedWatershed,img_1965,nCluster=2repeat=12,0.6037337111996688,0.6412718698409218,0.8263423280328058,0.9004166666666666,35.672738790512085
2950,IteratedWatershed,img_1965,nCluster=2repeat=13,0.6900137358717292,0.7414090444457283,0.8731789432116587,0.9305333333333333,36.124308824539185
2951,IteratedWatershed,img_1965,nCluster=2repeat=14,0.6037337111996688,0.6412718698409218,0.8263423280328058,0.9004166666666666,35.897488832473755
2952,IteratedWatershed,img_1965,nCluster=2repeat=15,0.6037337111996688,0.6412718698409218,0.8263423280328058,0.9004166666666666,35.85519456863403
2953,IteratedWatershed,img_1965,nCluster=2repeat=16,0.6037337111996688,0.6412718698409218,0.8263423280328058,0.9004166666666666,35.77373766899109
2954,IteratedWatershed,img_1965,nCluster=2repeat=17,0.6877675913352388,0.738913415213995,0.8719899743931437,0.9298083333333333,35.894631147384644
2955,IteratedWatershed,img_1965,nCluster=2repeat=18,0.6877675913352388,0.738913415213995,0.8719899743931437,0.9298083333333333,35.89026236534119
2956,IteratedWatershed,img_1965,nCluster=2repeat=19,0.6037337111996688,0.6412718698409218,0.8263423280328058,0.9004166666666666,35.7907292842865
2957,SpectralClustering,img_1965,nCluster=2beta=1.0,0.27952266204556264,0.29353513263684117,0.48449991499933676,0.9298583333333333,6.425851821899414
2958,SpectralClustering,img_1965,nCluster=2beta=2.0,0.3532559414744383,0.4549518547809764,0.6407622142470512,0.9387916666666667,5.057132959365845
2959,SpectralClustering,img_1965,nCluster=2beta=3.0,0.44204414506430845,0.5603894080593707,0.7464220827676882,0.9335416666666667,4.946414947509766
2960,SpectralClustering,img_1965,nCluster=2beta=5.0,0.7242792563475764,0.8174078112424269,0.9088236222603977,0.9521333333333334,6.154756307601929
2961,IsoFull,img_1965,beta=1.0,0.11426766134742009,0.15361765080093653,0.5770967464198837,0.695975,1.9903254508972168
2962,IsoFull,img_1965,beta=2.0,0.18941434665046605,0.23873816663892003,0.6231310634154759,0.7443166666666666,1.992262363433838
2963,IsoFull,img_1965,beta=3.0,0.0004432668425564599,9.089608300818383e-05,0.6676782191927642,0.5260916666666666,1.9948818683624268
2964,IsoFull,img_1965,beta=5.0,0.0002353179300573692,8.93396510619436e-05,0.6675959139307848,0.526075,1.9958789348602295
2965,IsoRecursive,img_1965,beta=1.0,0.22598749565877999,0.3041048529589827,0.5739286010635013,0.8490166666666666,5.263566017150879
2966,IsoRecursive,img_1965,beta=2.0,0.3387150026027806,0.3974505222694061,0.673136722582295,0.866825,4.580067157745361
2967,IsoRecursive,img_1965,beta=3.0,0.003209156148562745,0.0007843529155038817,0.6664881451820496,0.529075,6.980449676513672
2968,IsoRecursive,img_1965,beta=5.0,0.001918746556810959,0.0004961122140498353,0.666916770215383,0.5278666666666667,6.907832384109497
2969,KMeans,img_1965,nClust=2,0.6851467432683375,0.7677117751537011,0.8852096909700004,0.9381,0.5525288581848145
2970,IteratedWatershed,carriage,nCluster=2repeat=0,0.09033571834745106,0.004307980547382367,0.5725129321157216,0.7275598086124402,4.691650867462158
2971,IteratedWatershed,carriage,nCluster=2repeat=1,0.10830693740573347,0.035927308856216277,0.5756578053630704,0.7275598086124402,10.53029179573059
2972,IteratedWatershed,carriage,nCluster=2repeat=2,0.1080887368086229,0.03556206300136143,0.5757007057356955,0.7275598086124402,9.547138929367065
2973,IteratedWatershed,carriage,nCluster=2repeat=3,0.10808873680862288,0.03556206300136143,0.5757007057356955,0.7275598086124402,15.254161357879639
2974,IteratedWatershed,carriage,nCluster=2repeat=4,0.10830693740573347,0.035927308856216277,0.5756578053630704,0.7275598086124402,9.513514995574951
2975,IteratedWatershed,carriage,nCluster=2repeat=5,0.14118543412117512,0.13563332755635493,0.6059608233157964,0.7275598086124402,2.838719606399536
2976,IteratedWatershed,carriage,nCluster=2repeat=6,0.10821227607686704,0.03576321505351161,0.5756287793287018,0.7275598086124402,6.607931137084961
2977,IteratedWatershed,carriage,nCluster=2repeat=7,0.10501009671817715,0.1139868965347568,0.5959638501344231,0.7275598086124402,5.756045341491699
2978,IteratedWatershed,carriage,nCluster=2repeat=8,0.10808873680862288,0.03556206300136143,0.5757007057356955,0.7275598086124402,6.7243382930755615
2979,IteratedWatershed,carriage,nCluster=2repeat=9,0.04366643749604159,0.06672481796915167,0.758560895659481,0.7473684210526316,3.8396289348602295
2980,IteratedWatershed,carriage,nCluster=2repeat=10,0.14118543412117512,0.13563332755635493,0.6059608233157964,0.7275598086124402,1.9232289791107178
2981,IteratedWatershed,carriage,nCluster=2repeat=11,0.1080887368086229,0.03556206300136143,0.5757007057356955,0.7275598086124402,8.543319940567017
2982,IteratedWatershed,carriage,nCluster=2repeat=12,0.004990864831383636,0.007515854311636402,0.7533681813546861,0.7298086124401914,18.97191023826599
2983,IteratedWatershed,carriage,nCluster=2repeat=13,0.1080887368086229,0.03556206300136143,0.5757007057356955,0.7275598086124402,11.508116960525513
2984,IteratedWatershed,carriage,nCluster=2repeat=14,0.10808873680862288,0.03556206300136143,0.5757007057356955,0.7275598086124402,6.713710069656372
2985,IteratedWatershed,carriage,nCluster=2repeat=15,0.10808873680862288,0.03556206300136143,0.5757007057356955,0.7275598086124402,7.624044179916382
2986,IteratedWatershed,carriage,nCluster=2repeat=16,0.01779451614466399,0.026868500061510873,0.7549679922494238,0.7355821371610846,19.126353979110718
2987,IteratedWatershed,carriage,nCluster=2repeat=17,0.003817487323924776,0.00575635252900182,0.7532277696883826,0.7292822966507178,1.9833295345306396
2988,IteratedWatershed,carriage,nCluster=2repeat=18,0.0280347061358328,-0.023646798345750834,0.5732107412595819,0.7275598086124402,19.175899744033813
2989,IteratedWatershed,carriage,nCluster=2repeat=19,0.14118543412117512,0.13563332755635493,0.6059608233157964,0.7275598086124402,2.878120183944702
2990,SpectralClustering,carriage,nCluster=2beta=1.0,0.09124316681757882,0.04712087252243945,0.32897046978986577,0.7710845295055822,3.0673933029174805
2991,SpectralClustering,carriage,nCluster=2beta=2.0,0.19519377431980978,0.19360703851782657,0.42285110803105397,0.914066985645933,3.0332376956939697
2992,SpectralClustering,carriage,nCluster=2beta=3.0,0.06553137751063208,0.07455803792451891,0.45094050421251625,0.727591706539075,3.1195175647735596
2993,SpectralClustering,carriage,nCluster=2beta=5.0,0.0034346449695669403,0.00527392873273076,0.7531886403268983,0.7291387559808612,2.4361484050750732
2994,IsoFull,carriage,beta=1.0,0.017970766192194947,0.012762739302071745,0.5535041354368507,0.7275598086124402,0.8391191959381104
2995,IsoFull,carriage,beta=2.0,0.0032421794783816108,-0.004721830985130618,0.6923589105511919,0.7275598086124402,0.8361270427703857
2996,IsoFull,carriage,beta=3.0,0.002267907515239209,0.003550511538140265,0.7530407606104821,0.7286124401913876,0.8385396003723145
2997,IsoFull,carriage,beta=5.0,0.001758200669653076,0.002664597074314233,0.7529835211575927,0.7283572567783094,0.8378269672393799
2998,IsoRecursive,carriage,beta=1.0,0.018686001584139047,-0.017639096889417047,0.42445385043461775,0.7275598086124402,2.1754822731018066
2999,IsoRecursive,carriage,beta=2.0,0.09765030789493184,-0.01990384524060215,0.5649864113983891,0.7294417862838916,2.1576178073883057
3000,IsoRecursive,carriage,beta=3.0,0.0005892768737201897,0.006110340795450213,0.660834997466817,0.7275598086124402,2.8903894424438477
3001,IsoRecursive,carriage,beta=5.0,0.01039365812031984,0.016180217955606313,0.7540248683196963,0.7323604465709729,2.97381591796875
3002,KMeans,carriage,nClust=2,0.043142035024133246,0.05277625684182185,0.5711063010026058,0.7275598086124402,0.8521780967712402
3003,IteratedWatershed,img_2592_f,nCluster=2repeat=0,0.01082677157275496,0.015980447043133263,0.5480191756343348,0.7098592592592593,8.163981676101685
3004,IteratedWatershed,img_2592_f,nCluster=2repeat=1,0.024462979473865547,0.04685615330259296,0.5673899207659954,0.7098592592592593,14.15295696258545
