id,method,img_name,parameters,AMI,ARI,F,accuracy,time
24,IsoFull,jarndt_100_0021,beta=1.0,0.20804519392583073,0.048186456961205534,0.558443829490305,0.7280229885057471,1.239799976348877
25,IsoFull,jarndt_100_0021,beta=2.0,0.24044610881568648,0.12993372830504965,0.5859090891761343,0.7280229885057471,1.2780306339263916
26,IsoFull,jarndt_100_0021,beta=3.0,0.0014836403642249818,0.0023764599191645488,0.7247438253715366,0.7285747126436781,1.2724511623382568
27,IsoFull,jarndt_100_0021,beta=5.0,0.0012221754033506288,0.0021151543214116843,0.7246717280559093,0.7284827586206897,1.272580623626709
28,IsoRecursive,jarndt_100_0021,beta=1.0,0.12987280144338167,0.053366819195534945,0.48513630029312216,0.7280229885057471,3.345982789993286
29,IsoRecursive,jarndt_100_0021,beta=2.0,0.29374714894065407,0.16487371245043742,0.45460345059691215,0.7960344827586207,3.1559009552001953
30,IsoRecursive,jarndt_100_0021,beta=3.0,0.23557481935950156,0.13074037683167727,0.5860876816734356,0.7280229885057471,3.338968276977539
31,IsoRecursive,jarndt_100_0021,beta=5.0,0.11620388615950412,-0.10056376443868181,0.5527597467954393,0.7280229885057471,3.3533120155334473
32,KMeans,jarndt_100_0021,nClust=3,0.3238039204488911,0.32873566951728406,0.6185356893035667,0.8005977011494253,0.5682482719421387
0,IteratedWatershed,dscf3208a,nCluster=3repeat=0,0.18563859001977628,0.11424016891609967,0.6391432806308377,0.9104613095238095,21.075788736343384
1,IteratedWatershed,dscf3208a,nCluster=3repeat=1,0.039458129854254044,-0.0039565056160498924,0.4702502936275523,0.8703720238095238,21.337925910949707
2,IteratedWatershed,dscf3208a,nCluster=3repeat=2,0.24092283427372363,0.13465696970849192,0.6509156731170855,0.9217708333333333,21.944082975387573
3,IteratedWatershed,dscf3208a,nCluster=3repeat=3,0.11262863348001619,0.015193500328318137,0.47439561577941997,0.8703720238095238,10.6182279586792
4,IteratedWatershed,dscf3208a,nCluster=3repeat=4,0.1071975297835981,0.02530912807481352,0.501408527265934,0.8703720238095238,21.309823036193848
5,IteratedWatershed,dscf3208a,nCluster=3repeat=5,0.2642450922262126,0.19403547918978148,0.6488471862419585,0.9335714285714286,21.367674350738525
6,IteratedWatershed,dscf3208a,nCluster=3repeat=6,0.07374477451393317,-0.002837891777196763,0.5124411092506429,0.8703720238095238,21.32648801803589
7,IteratedWatershed,dscf3208a,nCluster=3repeat=7,0.04571676698123775,-0.08023827317212222,0.5285685618917358,0.8703720238095238,21.386024713516235
8,IteratedWatershed,dscf3208a,nCluster=3repeat=8,0.26485181770632005,0.14396190463020603,0.6327266739818502,0.9217410714285714,21.461074590682983
9,IteratedWatershed,dscf3208a,nCluster=3repeat=9,0.12542088465339463,0.026069481434139202,0.6159491889502067,0.8713839285714285,21.468222856521606
10,IteratedWatershed,dscf3208a,nCluster=3repeat=10,0.25771401452288634,0.12860241137806808,0.6390116566134522,0.9217113095238095,21.360116243362427
11,IteratedWatershed,dscf3208a,nCluster=3repeat=11,0.11199527812158129,0.014137827029196326,0.47373275615044563,0.8703720238095238,21.179970741271973
12,IteratedWatershed,dscf3208a,nCluster=3repeat=12,0.11176261560604285,0.013754760121061462,0.4730539563225582,0.8703720238095238,21.16020369529724
13,IteratedWatershed,dscf3208a,nCluster=3repeat=13,0.10660919004549622,0.028681166083481927,0.5011375072453804,0.8703720238095238,21.543784618377686
14,IteratedWatershed,dscf3208a,nCluster=3repeat=14,0.2920190682062218,0.17360397796715205,0.6605593830343239,0.9349255952380953,7.407500743865967
15,IteratedWatershed,dscf3208a,nCluster=3repeat=15,0.36443809463264665,0.30698973584573663,0.8008621914469786,0.9358333333333333,6.380970239639282
16,IteratedWatershed,dscf3208a,nCluster=3repeat=16,0.12164580954707734,0.033307563988697636,0.6059023447360603,0.8703720238095238,21.173805475234985
17,IteratedWatershed,dscf3208a,nCluster=3repeat=17,0.21896128865127537,0.13780689219683484,0.6427695062534654,0.9205952380952381,21.242098331451416
18,IteratedWatershed,dscf3208a,nCluster=3repeat=18,0.10692043220410258,0.004537840854963575,0.5008763676376949,0.8703720238095238,10.780397415161133
19,IteratedWatershed,dscf3208a,nCluster=3repeat=19,0.11396952183147963,0.004507990036127505,0.4886000685251551,0.8703720238095238,21.54957938194275
20,SpectralClustering,dscf3208a,nCluster=3beta=1.0,0.09693831147669099,0.017272689744198513,0.2912933074862126,0.8703720238095238,3.4860317707061768
21,SpectralClustering,dscf3208a,nCluster=3beta=2.0,0.09861434531428319,0.0010343812377077374,0.40886496665727795,0.8704910714285714,2.488276243209839
22,SpectralClustering,dscf3208a,nCluster=3beta=3.0,0.11641852440076672,0.024168160214493938,0.4887990196510042,0.8705952380952381,2.415628433227539
23,SpectralClustering,dscf3208a,nCluster=3beta=5.0,0.0013119514993488834,0.0028221308281336753,0.8677126360217784,0.8706101190476191,2.0704495906829834
24,IsoFull,dscf3208a,beta=1.0,0.0925129184291239,0.02216188318648882,0.6238688050168234,0.8703720238095238,0.9129207134246826
25,IsoFull,dscf3208a,beta=2.0,0.37855564056025703,0.5145069885416881,0.9163342214265533,0.9207142857142857,0.9113690853118896
26,IsoFull,dscf3208a,beta=3.0,0.001977818297826585,0.007026414150161432,0.8677046226556159,0.8704910714285714,0.9128735065460205
27,IsoFull,dscf3208a,beta=5.0,0.0018865515371224695,0.008375016443105713,0.8676744750235894,0.8703720238095238,0.9077761173248291
28,IsoRecursive,dscf3208a,beta=1.0,0.12116458845889556,0.06476442037486052,0.5562402331145039,0.8703720238095238,2.328613042831421
29,IsoRecursive,dscf3208a,beta=2.0,0.20807303691873222,0.1790008105738502,0.6674467034128918,0.8980505952380953,2.431964159011841
30,IsoRecursive,dscf3208a,beta=3.0,0.2308637979317521,0.10630262957694851,0.6346029272224742,0.9151190476190476,2.9273619651794434
31,IsoRecursive,dscf3208a,beta=5.0,0.005277515489553608,0.021729059488373326,0.8679285062574328,0.8703720238095238,3.1666741371154785
32,KMeans,dscf3208a,nClust=3,0.3002310015493146,0.26060995332353387,0.654655109843654,0.9315029761904762,0.532437801361084
0,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=0,0.05534210537946013,0.027730642743207874,0.5731763707463368,0.9429761904761905,6.36532735824585
1,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=1,0.1786736888617575,0.12076143022153082,0.6596556727536813,0.9779761904761904,8.450581789016724
2,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=2,0.05271481331959346,0.047345385606770214,0.5517668320996845,0.9429761904761905,10.538058042526245
3,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=3,0.17867521044092916,0.12076568260167633,0.6596579741404641,0.9779761904761904,4.1804423332214355
4,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=4,0.1782856915536043,0.12046825950474387,0.6596070348555622,0.9778720238095238,4.258315563201904
5,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=5,0.048781731468232024,-0.02316201509471112,0.5357139090947626,0.9429761904761905,9.51401662826538
6,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=6,0.05521147785907756,0.02792223517312977,0.5728592231774462,0.9429761904761905,3.134958028793335
7,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=7,0.17867521044092916,0.12076568260167633,0.6596579741404641,0.9779761904761904,6.363281965255737
8,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=8,0.05799660622226523,0.005821402062248429,0.6001371682745433,0.9429761904761905,4.28606653213501
9,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=9,0.05753060369281366,0.004441030080376121,0.5973143474234617,0.9429761904761905,7.304112434387207
10,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=10,0.047333790078111615,-0.027989948139105648,0.5218328842882844,0.9429761904761905,21.02863597869873
11,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=11,0.05753060369281366,0.004441030080376121,0.5973143474234617,0.9429761904761905,7.328840255737305
12,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=12,0.05312631413307198,0.020558070181990285,0.5756942148009938,0.9429761904761905,4.228894948959351
13,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=13,0.0493545961717576,-0.022350598001736482,0.5412143742939369,0.9429761904761905,10.399521589279175
14,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=14,0.13345267225802046,0.06191805376060852,0.6519303225015568,0.9552232142857143,4.212970972061157
15,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=15,0.16774375247774212,0.11413559869051605,0.6593411397451311,0.9753273809523809,4.1937737464904785
16,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=16,0.04944091767253099,-0.018964063964960788,0.5459140478361659,0.9429761904761905,13.696679830551147
17,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=17,0.05753060369281366,0.004441030080376121,0.5973143474234617,0.9429761904761905,7.291147232055664
18,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=18,0.04911893833809993,-0.02582452010156979,0.5342452695338461,0.9429761904761905,7.404415130615234
19,IteratedWatershed,kata_beach_phuket,nCluster=3repeat=19,0.05530728989536225,0.028239435323011965,0.5710817214211535,0.9429761904761905,7.434439420700073
20,SpectralClustering,kata_beach_phuket,nCluster=3beta=1.0,0.041856076400275125,0.003587483359821055,0.295234658669635,0.9429761904761905,3.0614750385284424
21,SpectralClustering,kata_beach_phuket,nCluster=3beta=2.0,0.06261420154713741,0.01680091257642011,0.405841772795601,0.9430952380952381,2.4181106090545654
22,SpectralClustering,kata_beach_phuket,nCluster=3beta=3.0,0.10848263204734387,0.08421016577332127,0.5553397243092638,0.965952380952381,2.425032615661621
23,SpectralClustering,kata_beach_phuket,nCluster=3beta=5.0,0.011690837931499394,0.029263469531421372,0.9433792347234131,0.9439136904761904,2.1752102375030518
24,IsoFull,kata_beach_phuket,beta=1.0,0.06293759416591965,0.010310494245931355,0.6434350398641595,0.9429761904761905,0.8863344192504883
25,IsoFull,kata_beach_phuket,beta=2.0,0.06592197422033252,0.027112091464092693,0.6499371142473059,0.9429761904761905,0.8852519989013672
26,IsoFull,kata_beach_phuket,beta=3.0,0.007833052077148045,0.021509762074264874,0.94312128510695,0.9436160714285714,0.884307861328125
27,IsoFull,kata_beach_phuket,beta=5.0,0.008410031832392625,0.021981506151181555,0.9431487071453245,0.9436607142857143,0.885817289352417
28,IsoRecursive,kata_beach_phuket,beta=1.0,0.0657311011824798,0.04989120022850857,0.4819951646433444,0.9429761904761905,2.4718663692474365
29,IsoRecursive,kata_beach_phuket,beta=2.0,0.10045451669261633,0.07109777242277748,0.5630769669130322,0.9637053571428571,2.501899003982544
30,IsoRecursive,kata_beach_phuket,beta=3.0,0.08453663211151898,0.07378540364011468,0.56709255364006,0.9429761904761905,2.953786611557007
31,IsoRecursive,kata_beach_phuket,beta=5.0,0.02475839405067647,0.06626885279892804,0.9444020714943367,0.9449702380952381,3.1415913105010986
32,KMeans,kata_beach_phuket,nClust=3,0.04568428818178939,-0.021913956427346334,0.4927235139310312,0.9429761904761905,0.8510429859161377
0,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=0,0.10955829322805054,-0.07805880221426124,0.4792903309357413,0.7350297619047619,21.527065992355347
1,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=1,0.10884453270328699,-0.05263860730105126,0.4868081856753109,0.7350297619047619,8.652355194091797
2,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=2,0.22432442739971586,0.061397896839376166,0.47221872490641675,0.7350297619047619,13.991964340209961
3,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=3,0.10094710248659847,-0.07828911466139932,0.47984852273038503,0.7350297619047619,21.641964435577393
4,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=4,0.1850040895572025,0.02859055078362561,0.47224744491453463,0.7350297619047619,21.650784969329834
5,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=5,0.09367545907559378,-0.07072521400861857,0.48248217295156653,0.7350297619047619,21.544126272201538
6,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=6,0.09367545907559378,-0.07072521400861857,0.48248217295156653,0.7350297619047619,21.715593576431274
7,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=7,0.14143692569380345,-0.0075303221403688085,0.4780500818214681,0.7350297619047619,14.083102464675903
8,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=8,0.09117164446937068,-0.03970542610029199,0.4811171566819399,0.7350297619047619,8.694761753082275
9,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=9,0.10955829322805054,-0.07805880221426124,0.4792903309357413,0.7350297619047619,21.496906995773315
10,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=10,0.1528192530280151,0.004299572579194482,0.49732332729924333,0.7350297619047619,21.55863666534424
11,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=11,0.23702486278433235,0.06411952416190467,0.4822671657210141,0.7350297619047619,21.574869632720947
12,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=12,0.11336658545214769,-0.05242306398590247,0.48719790103991967,0.7350297619047619,21.408475399017334
13,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=13,0.10809356693066834,-0.056747898476307714,0.48440798358106885,0.7350297619047619,22.13786268234253
14,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=14,0.1486126534444809,0.042690284005571365,0.49830320887011703,0.7350297619047619,10.739983320236206
15,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=15,0.10955829322805054,-0.07805880221426124,0.4792903309357413,0.7350297619047619,21.62259340286255
16,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=16,0.10999830490298479,-0.06665811512591295,0.4847840231518084,0.7350297619047619,21.644988775253296
17,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=17,0.11172573528677429,-0.0553113397818363,0.4810000558913324,0.7350297619047619,21.7440447807312
18,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=18,0.10810240487756012,-0.05227386086903155,0.48668869039325696,0.7350297619047619,6.475133180618286
19,IteratedWatershed,b7nature_animals_sea000,nCluster=3repeat=19,0.14179536966460726,0.004607356506251855,0.5059903128081964,0.7350297619047619,21.611896514892578
20,SpectralClustering,b7nature_animals_sea000,nCluster=3beta=1.0,0.1214427352651283,-0.0006708036952932152,0.3257938732630729,0.7350297619047619,2.8190081119537354
21,SpectralClustering,b7nature_animals_sea000,nCluster=3beta=2.0,0.24397864831161048,0.060212227120267,0.4702971912791759,0.7350595238095238,2.583123207092285
22,SpectralClustering,b7nature_animals_sea000,nCluster=3beta=3.0,0.0647597549575804,-0.06680509059827386,0.5606448953160618,0.7350595238095238,2.5988011360168457
23,SpectralClustering,b7nature_animals_sea000,nCluster=3beta=5.0,0.09491304021108866,-0.12287833440747037,0.5730644895037404,0.7351190476190477,2.658484697341919
24,IsoFull,b7nature_animals_sea000,beta=1.0,0.17388041410388397,0.05364909368771012,0.5606473785604098,0.7350297619047619,0.9075753688812256
25,IsoFull,b7nature_animals_sea000,beta=2.0,0.16130881219611024,0.0527890006120703,0.5595208782356621,0.7350297619047619,0.9096286296844482
26,IsoFull,b7nature_animals_sea000,beta=3.0,0.08830199328650734,-0.12447701899271471,0.5777892501030018,0.7350297619047619,0.9080719947814941
27,IsoFull,b7nature_animals_sea000,beta=5.0,0.00012159136984397048,-0.0004413189928733826,0.7300139477396965,0.7350297619047619,0.9090018272399902
28,IsoRecursive,b7nature_animals_sea000,beta=1.0,0.08022194780002644,0.051532865973725014,0.5870195655018328,0.7350297619047619,1.7577543258666992
29,IsoRecursive,b7nature_animals_sea000,beta=2.0,0.05734984488552686,0.02199424127707095,0.63711717022391,0.7355505952380952,1.8444397449493408
30,IsoRecursive,b7nature_animals_sea000,beta=3.0,0.17465577120329578,0.07990733283591091,0.5745147600352403,0.7350297619047619,2.21539306640625
31,IsoRecursive,b7nature_animals_sea000,beta=5.0,0.08529908268048535,-0.12444923193827878,0.5799406025003176,0.7350297619047619,3.208113193511963
32,KMeans,b7nature_animals_sea000,nClust=3,0.2786243938302753,0.262062410896357,0.5945341359728377,0.8118303571428571,0.7278361320495605
0,IteratedWatershed,b19nature_trees071,nCluster=3repeat=0,0.2760037120728665,0.3827054534140441,0.7178615681998949,0.8888988095238095,13.004418134689331
1,IteratedWatershed,b19nature_trees071,nCluster=3repeat=1,0.015873075180670805,0.014353506491009464,0.4977000169136501,0.7611458333333333,21.317594528198242
2,IteratedWatershed,b19nature_trees071,nCluster=3repeat=2,0.28995499288018695,0.3870251584457589,0.7225316496914916,0.890922619047619,17.430216073989868
3,IteratedWatershed,b19nature_trees071,nCluster=3repeat=3,0.28127775077243633,0.36244927247937836,0.7136072694226036,0.8874702380952381,8.603262901306152
4,IteratedWatershed,b19nature_trees071,nCluster=3repeat=4,0.27187672645600913,0.3807608641434571,0.7159868423149239,0.8879315476190476,8.637471437454224
5,IteratedWatershed,b19nature_trees071,nCluster=3repeat=5,0.024473299202395413,0.00813285788899092,0.5388799328489712,0.7611458333333333,21.57477331161499
6,IteratedWatershed,b19nature_trees071,nCluster=3repeat=6,0.2789884722230104,0.36575595430924057,0.7168204922203679,0.8839136904761905,7.472781181335449
7,IteratedWatershed,b19nature_trees071,nCluster=3repeat=7,0.2718767264560091,0.3807608641434571,0.7159868423149239,0.8879315476190476,21.470223426818848
8,IteratedWatershed,b19nature_trees071,nCluster=3repeat=8,0.2760037120728665,0.3827054534140441,0.7178615681998949,0.8888988095238095,8.672051668167114
9,IteratedWatershed,b19nature_trees071,nCluster=3repeat=9,0.2899549928801869,0.3870251584457589,0.7225316496914916,0.890922619047619,10.81444239616394
10,IteratedWatershed,b19nature_trees071,nCluster=3repeat=10,0.029509110784340445,0.07508998130093752,0.5666115639240327,0.7611458333333333,12.900319576263428
11,IteratedWatershed,b19nature_trees071,nCluster=3repeat=11,0.29235366265978674,0.39045076477121,0.7251089977336188,0.8923065476190476,8.65196180343628
12,IteratedWatershed,b19nature_trees071,nCluster=3repeat=12,0.27898847222301043,0.36575595430924057,0.7168204922203679,0.8839136904761905,8.607167959213257
13,IteratedWatershed,b19nature_trees071,nCluster=3repeat=13,0.27904581034400133,0.3659432953657276,0.7170472660620955,0.8839285714285714,9.697508573532104
14,IteratedWatershed,b19nature_trees071,nCluster=3repeat=14,0.2718767264560092,0.3807608641434571,0.7159868423149239,0.8879315476190476,21.583144903182983
15,IteratedWatershed,b19nature_trees071,nCluster=3repeat=15,0.2724954572341302,0.3761241375373574,0.708454730180323,0.8907291666666667,16.249099731445312
16,IteratedWatershed,b19nature_trees071,nCluster=3repeat=16,0.2781843429447126,0.36315704940396226,0.7153649564948658,0.8843154761904762,11.90877890586853
17,IteratedWatershed,b19nature_trees071,nCluster=3repeat=17,0.031568445004049026,0.0014383622875433829,0.5214649452461055,0.7611458333333333,21.534293174743652
18,IteratedWatershed,b19nature_trees071,nCluster=3repeat=18,0.2502072423405879,0.36424846000956357,0.7044989100364619,0.8798660714285714,6.499505519866943
19,IteratedWatershed,b19nature_trees071,nCluster=3repeat=19,0.2760037120728665,0.3827054534140441,0.7178615681998949,0.8888988095238095,7.531938314437866
20,SpectralClustering,b19nature_trees071,nCluster=3beta=1.0,0.14122827540249128,0.0584511972125214,0.3325790599502394,0.8111309523809523,3.115868091583252
21,SpectralClustering,b19nature_trees071,nCluster=3beta=2.0,0.17960793168605024,0.13622196026331257,0.38778372611715267,0.871904761904762,3.1811580657958984
22,SpectralClustering,b19nature_trees071,nCluster=3beta=3.0,0.2920332308311323,0.31956483900104576,0.6208698008523343,0.9283333333333333,2.4009156227111816
23,SpectralClustering,b19nature_trees071,nCluster=3beta=5.0,0.026577534810044143,0.06755877193922015,0.6472878246979656,0.76125,2.468971014022827
24,IsoFull,b19nature_trees071,beta=1.0,0.17974506317428843,0.20122332482298316,0.6439586387377452,0.7611458333333333,0.9457821846008301
25,IsoFull,b19nature_trees071,beta=2.0,0.2356121467348911,0.18458319347843613,0.6322828491042463,0.7611458333333333,0.9387116432189941
26,IsoFull,b19nature_trees071,beta=3.0,0.015685843314625025,0.04191654448857704,0.6436804151009111,0.7611458333333333,0.9434449672698975
27,IsoFull,b19nature_trees071,beta=5.0,0.0016768644827283993,0.0028295855572585344,0.7732181755480038,0.7613988095238096,0.9376528263092041
28,IsoRecursive,b19nature_trees071,beta=1.0,0.07415925549510441,0.006587985139526906,0.47163097379994645,0.7611458333333333,2.5551607608795166
29,IsoRecursive,b19nature_trees071,beta=2.0,0.0552384698065292,-0.09256145154890855,0.5685526262794974,0.7611458333333333,1.7153420448303223
30,IsoRecursive,b19nature_trees071,beta=3.0,0.013088242246142289,0.03395303022998547,0.6427282014909071,0.7611458333333333,1.2950539588928223
31,IsoRecursive,b19nature_trees071,beta=5.0,0.005178032339584985,-0.014020030500381642,0.763328360199939,0.7611458333333333,2.960354804992676
32,KMeans,b19nature_trees071,nClust=3,0.3731555693933978,0.39734979404736237,0.6829667724606017,0.9387797619047619,0.7632384300231934
0,IteratedWatershed,109300481333,nCluster=3repeat=0,0.4006563053563866,0.2611079516480133,0.5535398482579574,0.6717777777777778,13.062355279922485
1,IteratedWatershed,109300481333,nCluster=3repeat=1,0.4006563053563866,0.2611079516480133,0.5535398482579574,0.6717777777777778,11.862401008605957
2,IteratedWatershed,109300481333,nCluster=3repeat=2,0.3892875349817689,0.25071521885907133,0.5504002981592867,0.6595703703703704,8.681618928909302
3,IteratedWatershed,109300481333,nCluster=3repeat=3,0.4006563053563866,0.2611079516480133,0.5535398482579574,0.6717777777777778,21.689834117889404
4,IteratedWatershed,109300481333,nCluster=3repeat=4,0.12856414310117845,0.09955935147767492,0.5061748918896676,0.4934074074074074,16.21953272819519
5,IteratedWatershed,109300481333,nCluster=3repeat=5,0.4006563053563866,0.2611079516480133,0.5535398482579574,0.6717777777777778,21.577359676361084
6,IteratedWatershed,109300481333,nCluster=3repeat=6,0.4006563053563866,0.2611079516480133,0.5535398482579574,0.6717777777777778,17.411376237869263
7,IteratedWatershed,109300481333,nCluster=3repeat=7,0.4006563053563866,0.2611079516480133,0.5535398482579574,0.6717777777777778,14.00500774383545
8,IteratedWatershed,109300481333,nCluster=3repeat=8,0.38975851959620444,0.2513326884509642,0.5505799368647721,0.6602370370370371,7.579690456390381
9,IteratedWatershed,109300481333,nCluster=3repeat=9,0.4006563053563865,0.2611079516480133,0.5535398482579574,0.6717777777777778,21.732686758041382
10,IteratedWatershed,109300481333,nCluster=3repeat=10,0.4789013737344322,0.3811561633005066,0.6381378808934993,0.6727703703703704,8.61518931388855
11,IteratedWatershed,109300481333,nCluster=3repeat=11,0.40039268850478255,0.26082169051693155,0.55337680217208,0.6716888888888889,20.384227752685547
12,IteratedWatershed,109300481333,nCluster=3repeat=12,0.4007140259312324,0.2611623495821319,0.5535579957065075,0.671837037037037,15.092726469039917
13,IteratedWatershed,109300481333,nCluster=3repeat=13,0.13462341802884215,0.03241246714977173,0.4839258652316288,0.4617777777777778,5.444759368896484
14,IteratedWatershed,109300481333,nCluster=3repeat=14,0.3837859026711703,0.23295126678436093,0.5360815282792999,0.6718518518518518,8.592235803604126
15,IteratedWatershed,109300481333,nCluster=3repeat=15,0.5081278533135452,0.39534583752822067,0.6210284398679896,0.7470962962962963,6.551440715789795
16,IteratedWatershed,109300481333,nCluster=3repeat=16,0.4006563053563866,0.2611079516480133,0.5535398482579574,0.6717777777777778,15.204075574874878
17,IteratedWatershed,109300481333,nCluster=3repeat=17,0.4214263719410393,0.33903956255909506,0.6186651840280042,0.6525481481481481,5.38800573348999
18,IteratedWatershed,109300481333,nCluster=3repeat=18,0.10096277756805215,0.02593786878185017,0.47226990817761744,0.45641481481481483,4.365781784057617
19,IteratedWatershed,109300481333,nCluster=3repeat=19,0.14765706892431898,0.044528269917371674,0.4869347748397289,0.46426666666666666,5.425968170166016
20,SpectralClustering,109300481333,nCluster=3beta=1.0,0.44585622185533197,0.41534438773630855,0.5572904345437111,0.8571111111111112,2.8405425548553467
21,SpectralClustering,109300481333,nCluster=3beta=2.0,0.4714327167240627,0.4410015398193863,0.5755153343026095,0.8781333333333333,2.8851656913757324
22,SpectralClustering,109300481333,nCluster=3beta=3.0,0.5116400852267772,0.4973632406513047,0.6152635345996116,0.9168296296296297,2.968280076980591
23,SpectralClustering,109300481333,nCluster=3beta=5.0,0.5401059405757596,0.3938664860773439,0.6058246619600736,0.7727555555555555,2.834688425064087
24,IsoFull,109300481333,beta=1.0,0.03265072338044994,0.04515382176807377,0.4287620218568414,0.44208888888888886,0.9871335029602051
25,IsoFull,109300481333,beta=2.0,0.04028160870736372,0.05474409956968403,0.43445812191181526,0.4406074074074074,0.9883885383605957
26,IsoFull,109300481333,beta=3.0,0.0542820165825126,0.01730542453115534,0.4989955920219673,0.43077037037037036,0.9883320331573486
27,IsoFull,109300481333,beta=5.0,0.0005131494075870269,7.622311557029158e-05,0.504212309607273,0.3824592592592593,0.9865946769714355
28,IsoRecursive,109300481333,beta=1.0,0.31494339836962654,0.19178223161429467,0.4604688337265952,0.6075555555555555,2.576084852218628
29,IsoRecursive,109300481333,beta=2.0,0.2836988507216251,0.1837950522045558,0.4722091051856866,0.5478666666666666,2.322118043899536
30,IsoRecursive,109300481333,beta=3.0,0.046793117369503937,0.05763217689271564,0.44109903362551983,0.437437037037037,2.6878557205200195
31,IsoRecursive,109300481333,beta=5.0,0.15820345692546628,0.14262871175221456,0.49850473472878765,0.4964148148148148,3.25591778755188
32,KMeans,109300481333,nClust=3,0.6281153180077342,0.6569808616829924,0.7738593360017496,0.8633925925925926,0.8039214611053467
0,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=0,0.2793398281485271,0.18241265092572229,0.6214651946003658,0.8941975308641975,25.848628759384155
1,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=1,0.24601353422955097,0.1934167502008337,0.6146278427234043,0.8925925925925926,26.18108868598938
2,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=2,0.25783135789572303,0.1674745652970179,0.6156979887972767,0.8884074074074074,26.000088214874268
3,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=3,0.18895045287675677,0.17813185974806814,0.678532797060582,0.8527530864197531,10.318837881088257
4,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=4,0.15513030107073794,0.11053699047808536,0.6051516404349541,0.8544567901234568,26.130335569381714
5,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=5,0.13723206632173346,0.06832940711402002,0.6000880216273863,0.846246913580247,25.92308473587036
6,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=6,0.12496104311577165,0.04796903385926566,0.6063570326068892,0.831716049382716,25.810073852539062
7,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=7,0.27738420855849927,0.18104483093185503,0.6224973401470509,0.8936172839506172,22.095285177230835
8,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=8,0.2644265576981189,0.2082411819644435,0.6196408114990888,0.8989876543209877,25.940940380096436
9,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=9,0.27715801129748163,0.20374823334428863,0.6192159336886321,0.8981728395061729,20.773621320724487
10,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=10,0.27341165725443206,0.17912843980764054,0.6391166413275887,0.8908395061728395,24.206827878952026
11,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=11,0.20885891557537056,0.15775307995415883,0.6106932146064633,0.8710246913580247,5.217729091644287
12,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=12,0.6632603436962515,0.8108839781098119,0.9414714962805327,0.9542592592592593,5.218535661697388
13,IteratedWatershed,footprints10morguejpg,nCluster=3repeat=13,0.1654611784837892,0.08965715770122638,0.6191865205839758,0.842604938271605,27.138975143432617
